"hist","proj","run","rcp","gcm","cutoff"
0,0.285714285714286,"mid century","RCP2.6","bcc-csm1-1-m",">9 m"
0,0.0454545454545455,"end century","RCP2.6","bcc-csm1-1-m",">9 m"
0,0.142857142857143,"mid century","RCP2.6","bcc-csm1-1-m",">10 m"
0,0,"end century","RCP2.6","bcc-csm1-1-m",">10 m"
0.217391304347826,0.952380952380952,"mid century","RCP4.5","bcc-csm1-1-m",">6 m"
0.217391304347826,0.909090909090909,"end century","RCP4.5","bcc-csm1-1-m",">6 m"
0.0869565217391304,0.857142857142857,"mid century","RCP4.5","bcc-csm1-1-m",">7 m"
0.0869565217391304,0.909090909090909,"end century","RCP4.5","bcc-csm1-1-m",">7 m"
0,0.666666666666667,"mid century","RCP4.5","bcc-csm1-1-m",">8 m"
0,0.545454545454545,"end century","RCP4.5","bcc-csm1-1-m",">8 m"
0,0.428571428571429,"mid century","RCP4.5","bcc-csm1-1-m",">9 m"
0,0.454545454545455,"end century","RCP4.5","bcc-csm1-1-m",">9 m"
0,0.285714285714286,"mid century","RCP4.5","bcc-csm1-1-m",">10 m"
0,0.0909090909090909,"end century","RCP4.5","bcc-csm1-1-m",">10 m"
0.478260869565217,1,"mid century","RCP6.0","bcc-csm1-1-m",">6 m"
0.478260869565217,0.954545454545455,"end century","RCP6.0","bcc-csm1-1-m",">6 m"
0.217391304347826,0.904761904761905,"mid century","RCP6.0","bcc-csm1-1-m",">7 m"
0.217391304347826,0.954545454545455,"end century","RCP6.0","bcc-csm1-1-m",">7 m"
0.0869565217391304,0.714285714285714,"mid century","RCP6.0","bcc-csm1-1-m",">8 m"
0.0869565217391304,0.909090909090909,"end century","RCP6.0","bcc-csm1-1-m",">8 m"
0,0.380952380952381,"mid century","RCP6.0","bcc-csm1-1-m",">9 m"
0,0.545454545454545,"end century","RCP6.0","bcc-csm1-1-m",">9 m"
0,0.0952380952380952,"mid century","RCP6.0","bcc-csm1-1-m",">10 m"
0,0.136363636363636,"end century","RCP6.0","bcc-csm1-1-m",">10 m"
0.304347826086957,1,"mid century","RCP8.5","bcc-csm1-1-m",">6 m"
0.304347826086957,0.954545454545455,"end century","RCP8.5","bcc-csm1-1-m",">6 m"
0.130434782608696,1,"mid century","RCP8.5","bcc-csm1-1-m",">7 m"
0.130434782608696,0.954545454545455,"end century","RCP8.5","bcc-csm1-1-m",">7 m"
0,0.857142857142857,"mid century","RCP8.5","bcc-csm1-1-m",">8 m"
0,0.954545454545455,"end century","RCP8.5","bcc-csm1-1-m",">8 m"
0,0.761904761904762,"mid century","RCP8.5","bcc-csm1-1-m",">9 m"
0,0.954545454545455,"end century","RCP8.5","bcc-csm1-1-m",">9 m"
0,0.428571428571429,"mid century","RCP8.5","bcc-csm1-1-m",">10 m"
0,0.818181818181818,"end century","RCP8.5","bcc-csm1-1-m",">10 m"
0.565217391304348,0.857142857142857,"mid century","RCP2.6","IPSL-CM5A-LR",">6 m"
0.565217391304348,0.909090909090909,"end century","RCP2.6","IPSL-CM5A-LR",">6 m"
0.347826086956522,0.761904761904762,"mid century","RCP2.6","IPSL-CM5A-LR",">7 m"
0.347826086956522,0.772727272727273,"end century","RCP2.6","IPSL-CM5A-LR",">7 m"
0.173913043478261,0.571428571428571,"mid century","RCP2.6","IPSL-CM5A-LR",">8 m"
0.173913043478261,0.636363636363636,"end century","RCP2.6","IPSL-CM5A-LR",">8 m"
0,0.19047619047619,"mid century","RCP2.6","IPSL-CM5A-LR",">9 m"
0,0.272727272727273,"end century","RCP2.6","IPSL-CM5A-LR",">9 m"
0,0.0952380952380952,"mid century","RCP2.6","IPSL-CM5A-LR",">10 m"
0,0.0454545454545455,"end century","RCP2.6","IPSL-CM5A-LR",">10 m"
0.391304347826087,0.952380952380952,"mid century","RCP4.5","IPSL-CM5A-LR",">6 m"
0.391304347826087,0.909090909090909,"end century","RCP4.5","IPSL-CM5A-LR",">6 m"
0.217391304347826,0.952380952380952,"mid century","RCP4.5","IPSL-CM5A-LR",">7 m"
0.217391304347826,0.863636363636364,"end century","RCP4.5","IPSL-CM5A-LR",">7 m"
0.130434782608696,0.761904761904762,"mid century","RCP4.5","IPSL-CM5A-LR",">8 m"
0.130434782608696,0.590909090909091,"end century","RCP4.5","IPSL-CM5A-LR",">8 m"
0,0.333333333333333,"mid century","RCP4.5","IPSL-CM5A-LR",">9 m"
0,0.363636363636364,"end century","RCP4.5","IPSL-CM5A-LR",">9 m"
0,0.142857142857143,"mid century","RCP4.5","IPSL-CM5A-LR",">10 m"
0,0.136363636363636,"end century","RCP4.5","IPSL-CM5A-LR",">10 m"
0.347826086956522,0.952380952380952,"mid century","RCP6.0","IPSL-CM5A-LR",">6 m"
0.347826086956522,0.954545454545455,"end century","RCP6.0","IPSL-CM5A-LR",">6 m"
0.217391304347826,0.904761904761905,"mid century","RCP6.0","IPSL-CM5A-LR",">7 m"
0.217391304347826,0.909090909090909,"end century","RCP6.0","IPSL-CM5A-LR",">7 m"
0.130434782608696,0.904761904761905,"mid century","RCP6.0","IPSL-CM5A-LR",">8 m"
0.130434782608696,0.863636363636364,"end century","RCP6.0","IPSL-CM5A-LR",">8 m"
0,0.761904761904762,"mid century","RCP6.0","IPSL-CM5A-LR",">9 m"
0,0.636363636363636,"end century","RCP6.0","IPSL-CM5A-LR",">9 m"
0,0.428571428571429,"mid century","RCP6.0","IPSL-CM5A-LR",">10 m"
0,0.5,"end century","RCP6.0","IPSL-CM5A-LR",">10 m"
0.347826086956522,1,"mid century","RCP8.5","IPSL-CM5A-LR",">6 m"
0.347826086956522,0.954545454545455,"end century","RCP8.5","IPSL-CM5A-LR",">6 m"
0.304347826086957,1,"mid century","RCP8.5","IPSL-CM5A-LR",">7 m"
0.304347826086957,0.954545454545455,"end century","RCP8.5","IPSL-CM5A-LR",">7 m"
0.130434782608696,1,"mid century","RCP8.5","IPSL-CM5A-LR",">8 m"
0.130434782608696,0.954545454545455,"end century","RCP8.5","IPSL-CM5A-LR",">8 m"
0,0.904761904761905,"mid century","RCP8.5","IPSL-CM5A-LR",">9 m"
0,0.954545454545455,"end century","RCP8.5","IPSL-CM5A-LR",">9 m"
0,0.619047619047619,"mid century","RCP8.5","IPSL-CM5A-LR",">10 m"
0,0.954545454545455,"end century","RCP8.5","IPSL-CM5A-LR",">10 m"
0.409090909090909,0.590909090909091,"mid century","RCP2.6","CNRM-CM5",">6 m"
0.409090909090909,0.727272727272727,"end century","RCP2.6","CNRM-CM5",">6 m"
0.272727272727273,0.454545454545455,"mid century","RCP2.6","CNRM-CM5",">7 m"
0.272727272727273,0.681818181818182,"end century","RCP2.6","CNRM-CM5",">7 m"
0.181818181818182,0.318181818181818,"mid century","RCP2.6","CNRM-CM5",">8 m"
0.181818181818182,0.590909090909091,"end century","RCP2.6","CNRM-CM5",">8 m"
0.0909090909090909,0.136363636363636,"mid century","RCP2.6","CNRM-CM5",">9 m"
0.0909090909090909,0.409090909090909,"end century","RCP2.6","CNRM-CM5",">9 m"
0.0454545454545455,0.0454545454545455,"mid century","RCP2.6","CNRM-CM5",">10 m"
0.0454545454545455,0.136363636363636,"end century","RCP2.6","CNRM-CM5",">10 m"
0.363636363636364,0.863636363636364,"mid century","RCP4.5","CNRM-CM5",">6 m"
0.363636363636364,0.863636363636364,"end century","RCP4.5","CNRM-CM5",">6 m"
0.272727272727273,0.727272727272727,"mid century","RCP4.5","CNRM-CM5",">7 m"
0.272727272727273,0.818181818181818,"end century","RCP4.5","CNRM-CM5",">7 m"
0.136363636363636,0.545454545454545,"mid century","RCP4.5","CNRM-CM5",">8 m"
0.136363636363636,0.590909090909091,"end century","RCP4.5","CNRM-CM5",">8 m"
0.0909090909090909,0.363636363636364,"mid century","RCP4.5","CNRM-CM5",">9 m"
0.0909090909090909,0.454545454545455,"end century","RCP4.5","CNRM-CM5",">9 m"
0.0909090909090909,0.181818181818182,"mid century","RCP4.5","CNRM-CM5",">10 m"
0.0909090909090909,0.409090909090909,"end century","RCP4.5","CNRM-CM5",">10 m"
0.5,0.863636363636364,"mid century","RCP8.5","CNRM-CM5",">6 m"
0.5,0.954545454545455,"end century","RCP8.5","CNRM-CM5",">6 m"
0.227272727272727,0.772727272727273,"mid century","RCP8.5","CNRM-CM5",">7 m"
0.227272727272727,0.954545454545455,"end century","RCP8.5","CNRM-CM5",">7 m"
0.227272727272727,0.681818181818182,"mid century","RCP8.5","CNRM-CM5",">8 m"
0.227272727272727,0.954545454545455,"end century","RCP8.5","CNRM-CM5",">8 m"
0.0909090909090909,0.5,"mid century","RCP8.5","CNRM-CM5",">9 m"
0.0909090909090909,0.954545454545455,"end century","RCP8.5","CNRM-CM5",">9 m"
0.0454545454545455,0.363636363636364,"mid century","RCP8.5","CNRM-CM5",">10 m"
0.0454545454545455,0.863636363636364,"end century","RCP8.5","CNRM-CM5",">10 m"
0.478260869565217,0.80952380952381,"mid century","RCP2.6","GFDL-ESM2G",">6 m"
0.478260869565217,0.636363636363636,"end century","RCP2.6","GFDL-ESM2G",">6 m"
0.260869565217391,0.714285714285714,"mid century","RCP2.6","GFDL-ESM2G",">7 m"
0.260869565217391,0.318181818181818,"end century","RCP2.6","GFDL-ESM2G",">7 m"
0.0434782608695652,0.571428571428571,"mid century","RCP2.6","GFDL-ESM2G",">8 m"
0.0434782608695652,0.181818181818182,"end century","RCP2.6","GFDL-ESM2G",">8 m"
0,0.285714285714286,"mid century","RCP2.6","GFDL-ESM2G",">9 m"
0,0.0454545454545455,"end century","RCP2.6","GFDL-ESM2G",">9 m"
0,0.0476190476190476,"mid century","RCP2.6","GFDL-ESM2G",">10 m"
0,0,"end century","RCP2.6","GFDL-ESM2G",">10 m"
0.521739130434783,0.80952380952381,"mid century","RCP4.5","GFDL-ESM2G",">6 m"
0.521739130434783,0.727272727272727,"end century","RCP4.5","GFDL-ESM2G",">6 m"
0.260869565217391,0.666666666666667,"mid century","RCP4.5","GFDL-ESM2G",">7 m"
0.260869565217391,0.454545454545455,"end century","RCP4.5","GFDL-ESM2G",">7 m"
0.173913043478261,0.523809523809524,"mid century","RCP4.5","GFDL-ESM2G",">8 m"
0.173913043478261,0.363636363636364,"end century","RCP4.5","GFDL-ESM2G",">8 m"
0.0869565217391304,0.380952380952381,"mid century","RCP4.5","GFDL-ESM2G",">9 m"
0.0869565217391304,0.227272727272727,"end century","RCP4.5","GFDL-ESM2G",">9 m"
0,0.333333333333333,"mid century","RCP4.5","GFDL-ESM2G",">10 m"
0,0.0454545454545455,"end century","RCP4.5","GFDL-ESM2G",">10 m"
0.391304347826087,0.952380952380952,"mid century","RCP6.0","GFDL-ESM2G",">6 m"
0.391304347826087,0.954545454545455,"end century","RCP6.0","GFDL-ESM2G",">6 m"
0.173913043478261,0.761904761904762,"mid century","RCP6.0","GFDL-ESM2G",">7 m"
0.173913043478261,0.818181818181818,"end century","RCP6.0","GFDL-ESM2G",">7 m"
0.0434782608695652,0.523809523809524,"mid century","RCP6.0","GFDL-ESM2G",">8 m"
0.0434782608695652,0.727272727272727,"end century","RCP6.0","GFDL-ESM2G",">8 m"
0.0434782608695652,0.238095238095238,"mid century","RCP6.0","GFDL-ESM2G",">9 m"
0.0434782608695652,0.318181818181818,"end century","RCP6.0","GFDL-ESM2G",">9 m"
0.0434782608695652,0.0476190476190476,"mid century","RCP6.0","GFDL-ESM2G",">10 m"
0.0434782608695652,0.0909090909090909,"end century","RCP6.0","GFDL-ESM2G",">10 m"
0.478260869565217,1,"mid century","RCP8.5","GFDL-ESM2G",">6 m"
0.478260869565217,0.954545454545455,"end century","RCP8.5","GFDL-ESM2G",">6 m"
0.173913043478261,0.952380952380952,"mid century","RCP8.5","GFDL-ESM2G",">7 m"
0.173913043478261,0.954545454545455,"end century","RCP8.5","GFDL-ESM2G",">7 m"
0.130434782608696,0.857142857142857,"mid century","RCP8.5","GFDL-ESM2G",">8 m"
0.130434782608696,0.954545454545455,"end century","RCP8.5","GFDL-ESM2G",">8 m"
0,0.666666666666667,"mid century","RCP8.5","GFDL-ESM2G",">9 m"
0,0.954545454545455,"end century","RCP8.5","GFDL-ESM2G",">9 m"
0,0.333333333333333,"mid century","RCP8.5","GFDL-ESM2G",">10 m"
0,0.818181818181818,"end century","RCP8.5","GFDL-ESM2G",">10 m"
0.434782608695652,0.761904761904762,"mid century","RCP2.6","FGOALS-g2",">6 m"
0.434782608695652,0.5,"end century","RCP2.6","FGOALS-g2",">6 m"
0.304347826086957,0.619047619047619,"mid century","RCP2.6","FGOALS-g2",">7 m"
0.304347826086957,0.272727272727273,"end century","RCP2.6","FGOALS-g2",">7 m"
0.217391304347826,0.476190476190476,"mid century","RCP2.6","FGOALS-g2",">8 m"
0.217391304347826,0.0454545454545455,"end century","RCP2.6","FGOALS-g2",">8 m"
0,0.19047619047619,"mid century","RCP2.6","FGOALS-g2",">9 m"
0,0,"end century","RCP2.6","FGOALS-g2",">9 m"
0,0.0476190476190476,"mid century","RCP2.6","FGOALS-g2",">10 m"
0,0,"end century","RCP2.6","FGOALS-g2",">10 m"
0.478260869565217,0.857142857142857,"mid century","RCP4.5","FGOALS-g2",">6 m"
0.478260869565217,0.727272727272727,"end century","RCP4.5","FGOALS-g2",">6 m"
0.260869565217391,0.714285714285714,"mid century","RCP4.5","FGOALS-g2",">7 m"
0.260869565217391,0.409090909090909,"end century","RCP4.5","FGOALS-g2",">7 m"
0.130434782608696,0.523809523809524,"mid century","RCP4.5","FGOALS-g2",">8 m"
0.130434782608696,0.227272727272727,"end century","RCP4.5","FGOALS-g2",">8 m"
0.0434782608695652,0.333333333333333,"mid century","RCP4.5","FGOALS-g2",">9 m"
0.0434782608695652,0.0454545454545455,"end century","RCP4.5","FGOALS-g2",">9 m"
0,0.238095238095238,"mid century","RCP4.5","FGOALS-g2",">10 m"
0,0,"end century","RCP4.5","FGOALS-g2",">10 m"
0.347826086956522,1,"mid century","RCP8.5","FGOALS-g2",">6 m"
0.347826086956522,0.954545454545455,"end century","RCP8.5","FGOALS-g2",">6 m"
0.217391304347826,0.952380952380952,"mid century","RCP8.5","FGOALS-g2",">7 m"
0.217391304347826,0.954545454545455,"end century","RCP8.5","FGOALS-g2",">7 m"
0.0869565217391304,0.857142857142857,"mid century","RCP8.5","FGOALS-g2",">8 m"
0.0869565217391304,0.954545454545455,"end century","RCP8.5","FGOALS-g2",">8 m"
0.0434782608695652,0.523809523809524,"mid century","RCP8.5","FGOALS-g2",">9 m"
0.0434782608695652,0.863636363636364,"end century","RCP8.5","FGOALS-g2",">9 m"
0.0434782608695652,0.333333333333333,"mid century","RCP8.5","FGOALS-g2",">10 m"
0.0434782608695652,0.590909090909091,"end century","RCP8.5","FGOALS-g2",">10 m"
0.454545454545455,0.909090909090909,"mid century","RCP2.6","MRI-CGCM3",">6 m"
0.454545454545455,0.818181818181818,"end century","RCP2.6","MRI-CGCM3",">6 m"
0.318181818181818,0.772727272727273,"mid century","RCP2.6","MRI-CGCM3",">7 m"
0.318181818181818,0.681818181818182,"end century","RCP2.6","MRI-CGCM3",">7 m"
0.181818181818182,0.590909090909091,"mid century","RCP2.6","MRI-CGCM3",">8 m"
0.181818181818182,0.636363636363636,"end century","RCP2.6","MRI-CGCM3",">8 m"
0.136363636363636,0.454545454545455,"mid century","RCP2.6","MRI-CGCM3",">9 m"
0.136363636363636,0.590909090909091,"end century","RCP2.6","MRI-CGCM3",">9 m"
0,0.181818181818182,"mid century","RCP2.6","MRI-CGCM3",">10 m"
0,0.272727272727273,"end century","RCP2.6","MRI-CGCM3",">10 m"
0.5,0.727272727272727,"mid century","RCP4.5","MRI-CGCM3",">6 m"
0.5,0.909090909090909,"end century","RCP4.5","MRI-CGCM3",">6 m"
0.318181818181818,0.681818181818182,"mid century","RCP4.5","MRI-CGCM3",">7 m"
0.318181818181818,0.909090909090909,"end century","RCP4.5","MRI-CGCM3",">7 m"
0.227272727272727,0.5,"mid century","RCP4.5","MRI-CGCM3",">8 m"
0.227272727272727,0.863636363636364,"end century","RCP4.5","MRI-CGCM3",">8 m"
0.136363636363636,0.363636363636364,"mid century","RCP4.5","MRI-CGCM3",">9 m"
0.136363636363636,0.727272727272727,"end century","RCP4.5","MRI-CGCM3",">9 m"
0.0909090909090909,0.272727272727273,"mid century","RCP4.5","MRI-CGCM3",">10 m"
0.0909090909090909,0.5,"end century","RCP4.5","MRI-CGCM3",">10 m"
0.454545454545455,0.863636363636364,"mid century","RCP6.0","MRI-CGCM3",">6 m"
0.454545454545455,0.954545454545455,"end century","RCP6.0","MRI-CGCM3",">6 m"
0.318181818181818,0.818181818181818,"mid century","RCP6.0","MRI-CGCM3",">7 m"
0.318181818181818,0.909090909090909,"end century","RCP6.0","MRI-CGCM3",">7 m"
0.227272727272727,0.681818181818182,"mid century","RCP6.0","MRI-CGCM3",">8 m"
0.227272727272727,0.909090909090909,"end century","RCP6.0","MRI-CGCM3",">8 m"
0.0909090909090909,0.590909090909091,"mid century","RCP6.0","MRI-CGCM3",">9 m"
0.0909090909090909,0.863636363636364,"end century","RCP6.0","MRI-CGCM3",">9 m"
0.0454545454545455,0.272727272727273,"mid century","RCP6.0","MRI-CGCM3",">10 m"
0.0454545454545455,0.772727272727273,"end century","RCP6.0","MRI-CGCM3",">10 m"
0.363636363636364,0.954545454545455,"mid century","RCP8.5","MRI-CGCM3",">6 m"
0.363636363636364,0.954545454545455,"end century","RCP8.5","MRI-CGCM3",">6 m"
0.181818181818182,0.954545454545455,"mid century","RCP8.5","MRI-CGCM3",">7 m"
0.181818181818182,0.954545454545455,"end century","RCP8.5","MRI-CGCM3",">7 m"
0.181818181818182,0.954545454545455,"mid century","RCP8.5","MRI-CGCM3",">8 m"
0.181818181818182,0.954545454545455,"end century","RCP8.5","MRI-CGCM3",">8 m"
0.0454545454545455,0.818181818181818,"mid century","RCP8.5","MRI-CGCM3",">9 m"
0.0454545454545455,0.954545454545455,"end century","RCP8.5","MRI-CGCM3",">9 m"
0,0.545454545454545,"mid century","RCP8.5","MRI-CGCM3",">10 m"
0,0.863636363636364,"end century","RCP8.5","MRI-CGCM3",">10 m"
0.5,0.909090909090909,"mid century","RCP2.6","MIROC-ESM-CHEM",">6 m"
0.5,0.727272727272727,"end century","RCP2.6","MIROC-ESM-CHEM",">6 m"
0.318181818181818,0.863636363636364,"mid century","RCP2.6","MIROC-ESM-CHEM",">7 m"
0.318181818181818,0.681818181818182,"end century","RCP2.6","MIROC-ESM-CHEM",">7 m"
0.227272727272727,0.727272727272727,"mid century","RCP2.6","MIROC-ESM-CHEM",">8 m"
0.227272727272727,0.636363636363636,"end century","RCP2.6","MIROC-ESM-CHEM",">8 m"
0.0909090909090909,0.590909090909091,"mid century","RCP2.6","MIROC-ESM-CHEM",">9 m"
0.0909090909090909,0.454545454545455,"end century","RCP2.6","MIROC-ESM-CHEM",">9 m"
0.0454545454545455,0.454545454545455,"mid century","RCP2.6","MIROC-ESM-CHEM",">10 m"
0.0454545454545455,0.363636363636364,"end century","RCP2.6","MIROC-ESM-CHEM",">10 m"
0.409090909090909,0.954545454545455,"mid century","RCP4.5","MIROC-ESM-CHEM",">6 m"
0.409090909090909,0.954545454545455,"end century","RCP4.5","MIROC-ESM-CHEM",">6 m"
0.318181818181818,0.954545454545455,"mid century","RCP4.5","MIROC-ESM-CHEM",">7 m"
0.318181818181818,0.954545454545455,"end century","RCP4.5","MIROC-ESM-CHEM",">7 m"
0.181818181818182,0.954545454545455,"mid century","RCP4.5","MIROC-ESM-CHEM",">8 m"
0.181818181818182,0.954545454545455,"end century","RCP4.5","MIROC-ESM-CHEM",">8 m"
0.0909090909090909,0.954545454545455,"mid century","RCP4.5","MIROC-ESM-CHEM",">9 m"
0.0909090909090909,0.954545454545455,"end century","RCP4.5","MIROC-ESM-CHEM",">9 m"
0.0454545454545455,0.909090909090909,"mid century","RCP4.5","MIROC-ESM-CHEM",">10 m"
0.0454545454545455,0.954545454545455,"end century","RCP4.5","MIROC-ESM-CHEM",">10 m"
0.363636363636364,0.954545454545455,"mid century","RCP6.0","MIROC-ESM-CHEM",">6 m"
0.363636363636364,0.954545454545455,"end century","RCP6.0","MIROC-ESM-CHEM",">6 m"
0.272727272727273,0.954545454545455,"mid century","RCP6.0","MIROC-ESM-CHEM",">7 m"
0.272727272727273,0.954545454545455,"end century","RCP6.0","MIROC-ESM-CHEM",">7 m"
0.272727272727273,0.954545454545455,"mid century","RCP6.0","MIROC-ESM-CHEM",">8 m"
0.272727272727273,0.954545454545455,"end century","RCP6.0","MIROC-ESM-CHEM",">8 m"
0.227272727272727,0.954545454545455,"mid century","RCP6.0","MIROC-ESM-CHEM",">9 m"
0.227272727272727,0.954545454545455,"end century","RCP6.0","MIROC-ESM-CHEM",">9 m"
0.136363636363636,0.863636363636364,"mid century","RCP6.0","MIROC-ESM-CHEM",">10 m"
0.136363636363636,0.954545454545455,"end century","RCP6.0","MIROC-ESM-CHEM",">10 m"
0.409090909090909,0.954545454545455,"mid century","RCP8.5","MIROC-ESM-CHEM",">6 m"
0.409090909090909,0.954545454545455,"end century","RCP8.5","MIROC-ESM-CHEM",">6 m"
0.318181818181818,0.954545454545455,"mid century","RCP8.5","MIROC-ESM-CHEM",">7 m"
0.318181818181818,0.954545454545455,"end century","RCP8.5","MIROC-ESM-CHEM",">7 m"
0.227272727272727,0.954545454545455,"mid century","RCP8.5","MIROC-ESM-CHEM",">8 m"
0.227272727272727,0.954545454545455,"end century","RCP8.5","MIROC-ESM-CHEM",">8 m"
0.136363636363636,0.909090909090909,"mid century","RCP8.5","MIROC-ESM-CHEM",">9 m"
0.136363636363636,0.954545454545455,"end century","RCP8.5","MIROC-ESM-CHEM",">9 m"
0.0909090909090909,0.863636363636364,"mid century","RCP8.5","MIROC-ESM-CHEM",">10 m"
0.0909090909090909,0.954545454545455,"end century","RCP8.5","MIROC-ESM-CHEM",">10 m"
0.434782608695652,0.761904761904762,"mid century","RCP2.6","GISS-E2-R",">6 m"
0.434782608695652,0.636363636363636,"end century","RCP2.6","GISS-E2-R",">6 m"
0.217391304347826,0.523809523809524,"mid century","RCP2.6","GISS-E2-R",">7 m"
0.217391304347826,0.454545454545455,"end century","RCP2.6","GISS-E2-R",">7 m"
0.0869565217391304,0.333333333333333,"mid century","RCP2.6","GISS-E2-R",">8 m"
0.0869565217391304,0.227272727272727,"end century","RCP2.6","GISS-E2-R",">8 m"
0,0.19047619047619,"mid century","RCP2.6","GISS-E2-R",">9 m"
0,0.136363636363636,"end century","RCP2.6","GISS-E2-R",">9 m"
0,0.142857142857143,"mid century","RCP2.6","GISS-E2-R",">10 m"
0,0,"end century","RCP2.6","GISS-E2-R",">10 m"
0.434782608695652,0.857142857142857,"mid century","RCP4.5","GISS-E2-R",">6 m"
0.434782608695652,0.818181818181818,"end century","RCP4.5","GISS-E2-R",">6 m"
0.217391304347826,0.714285714285714,"mid century","RCP4.5","GISS-E2-R",">7 m"
0.217391304347826,0.681818181818182,"end century","RCP4.5","GISS-E2-R",">7 m"
0.130434782608696,0.571428571428571,"mid century","RCP4.5","GISS-E2-R",">8 m"
0.130434782608696,0.454545454545455,"end century","RCP4.5","GISS-E2-R",">8 m"
0.0434782608695652,0.333333333333333,"mid century","RCP4.5","GISS-E2-R",">9 m"
0.0434782608695652,0.227272727272727,"end century","RCP4.5","GISS-E2-R",">9 m"
0.0434782608695652,0.0952380952380952,"mid century","RCP4.5","GISS-E2-R",">10 m"
0.0434782608695652,0.0909090909090909,"end century","RCP4.5","GISS-E2-R",">10 m"
0.521739130434783,0.952380952380952,"mid century","RCP6.0","GISS-E2-R",">6 m"
0.521739130434783,0.954545454545455,"end century","RCP6.0","GISS-E2-R",">6 m"
0.217391304347826,0.761904761904762,"mid century","RCP6.0","GISS-E2-R",">7 m"
0.217391304347826,0.954545454545455,"end century","RCP6.0","GISS-E2-R",">7 m"
0.0869565217391304,0.523809523809524,"mid century","RCP6.0","GISS-E2-R",">8 m"
0.0869565217391304,0.909090909090909,"end century","RCP6.0","GISS-E2-R",">8 m"
0.0434782608695652,0.333333333333333,"mid century","RCP6.0","GISS-E2-R",">9 m"
0.0434782608695652,0.909090909090909,"end century","RCP6.0","GISS-E2-R",">9 m"
0,0.19047619047619,"mid century","RCP6.0","GISS-E2-R",">10 m"
0,0.772727272727273,"end century","RCP6.0","GISS-E2-R",">10 m"
0.478260869565217,0.952380952380952,"mid century","RCP8.5","GISS-E2-R",">6 m"
0.478260869565217,0.954545454545455,"end century","RCP8.5","GISS-E2-R",">6 m"
0.173913043478261,0.857142857142857,"mid century","RCP8.5","GISS-E2-R",">7 m"
0.173913043478261,0.954545454545455,"end century","RCP8.5","GISS-E2-R",">7 m"
0.0434782608695652,0.80952380952381,"mid century","RCP8.5","GISS-E2-R",">8 m"
0.0434782608695652,0.954545454545455,"end century","RCP8.5","GISS-E2-R",">8 m"
0,0.619047619047619,"mid century","RCP8.5","GISS-E2-R",">9 m"
0,0.909090909090909,"end century","RCP8.5","GISS-E2-R",">9 m"
0,0.380952380952381,"mid century","RCP8.5","GISS-E2-R",">10 m"
0,0.863636363636364,"end century","RCP8.5","GISS-E2-R",">10 m"
0.304347826086957,0.523809523809524,"mid century","RCP2.6","CCSM4",">6 m"
0.304347826086957,0.454545454545455,"end century","RCP2.6","CCSM4",">6 m"
0.304347826086957,0.333333333333333,"mid century","RCP2.6","CCSM4",">7 m"
0.304347826086957,0.363636363636364,"end century","RCP2.6","CCSM4",">7 m"
0.173913043478261,0.0952380952380952,"mid century","RCP2.6","CCSM4",">8 m"
0.173913043478261,0.272727272727273,"end century","RCP2.6","CCSM4",">8 m"
0,0.0476190476190476,"mid century","RCP2.6","CCSM4",">9 m"
0,0.0454545454545455,"end century","RCP2.6","CCSM4",">9 m"
0,0,"mid century","RCP2.6","CCSM4",">10 m"
0,0.0454545454545455,"end century","RCP2.6","CCSM4",">10 m"
0.304347826086957,0.857142857142857,"mid century","RCP4.5","CCSM4",">6 m"
0.304347826086957,0.909090909090909,"end century","RCP4.5","CCSM4",">6 m"
0.304347826086957,0.571428571428571,"mid century","RCP4.5","CCSM4",">7 m"
0.304347826086957,0.818181818181818,"end century","RCP4.5","CCSM4",">7 m"
0.130434782608696,0.476190476190476,"mid century","RCP4.5","CCSM4",">8 m"
0.130434782608696,0.5,"end century","RCP4.5","CCSM4",">8 m"
0.130434782608696,0.285714285714286,"mid century","RCP4.5","CCSM4",">9 m"
0.130434782608696,0.272727272727273,"end century","RCP4.5","CCSM4",">9 m"
0.0434782608695652,0.238095238095238,"mid century","RCP4.5","CCSM4",">10 m"
0.0434782608695652,0.181818181818182,"end century","RCP4.5","CCSM4",">10 m"
0.260869565217391,0.904761904761905,"mid century","RCP6.0","CCSM4",">6 m"
0.260869565217391,0.954545454545455,"end century","RCP6.0","CCSM4",">6 m"
0.217391304347826,0.761904761904762,"mid century","RCP6.0","CCSM4",">7 m"
0.217391304347826,0.954545454545455,"end century","RCP6.0","CCSM4",">7 m"
0.0434782608695652,0.666666666666667,"mid century","RCP6.0","CCSM4",">8 m"
0.0434782608695652,0.954545454545455,"end century","RCP6.0","CCSM4",">8 m"
0.0434782608695652,0.476190476190476,"mid century","RCP6.0","CCSM4",">9 m"
0.0434782608695652,0.954545454545455,"end century","RCP6.0","CCSM4",">9 m"
0,0.238095238095238,"mid century","RCP6.0","CCSM4",">10 m"
0,0.772727272727273,"end century","RCP6.0","CCSM4",">10 m"
0.260869565217391,1,"mid century","RCP8.5","CCSM4",">6 m"
0.260869565217391,0.954545454545455,"end century","RCP8.5","CCSM4",">6 m"
0.173913043478261,0.952380952380952,"mid century","RCP8.5","CCSM4",">7 m"
0.173913043478261,0.954545454545455,"end century","RCP8.5","CCSM4",">7 m"
0.0869565217391304,0.952380952380952,"mid century","RCP8.5","CCSM4",">8 m"
